time,price,number
Nov 09 2017 01 0,53.714,42
Nov 10 2017 01 0,55.479,56
Nov 11 2017 01 0,56.286,56
Nov 12 2017 01 0,55.307,60
Nov 13 2017 01 0,54.552,44
Nov 14 2017 01 0,55.674,41
Nov 15 2017 01 0,55.372,40
Nov 16 2017 01 0,55.507,44
Nov 17 2017 01 0,54.763,51
Nov 18 2017 01 0,54.661,72
Nov 19 2017 01 0,54.316,63
Nov 20 2017 01 0,54.88,62
Nov 21 2017 01 0,54.052,49
Nov 22 2017 01 0,53.103,42
Nov 23 2017 01 0,48.952,56
Nov 24 2017 01 0,49.145,79
Nov 25 2017 01 0,48.298,61
Nov 26 2017 01 0,48.483,62
Nov 27 2017 01 0,48.916,47
Nov 28 2017 01 0,48.408,46
Nov 29 2017 01 0,49.518,49
Nov 30 2017 01 0,51.06,41
Dec 01 2017 01 0,53.549,52
Dec 02 2017 01 0,54.434,49
Dec 03 2017 01 0,54.151,40
Dec 04 2017 01 0,53.388,44
Dec 05 2017 01 0,56.551,37
Dec 06 2017 01 0,57.784,58
Dec 07 2017 01 0,59.469,45
Dec 08 2017 01 0,56.442,57
Dec 09 2017 01 0,57.925,54
Dec 10 2017 01 0,59.794,42
Dec 11 2017 01 0,58.84,37
Dec 12 2017 01 0,60.981,39
Dec 13 2017 01 0,62.035,43
Dec 14 2017 01 0,60.764,32
Dec 15 2017 01 0,55.063,35
Dec 16 2017 01 0,57.025,49
Dec 17 2017 01 0,58.103,41
Dec 18 2017 01 0,60.362,43
Dec 19 2017 01 0,64.197,38
Dec 20 2017 01 0,59.518,42
Dec 21 2017 01 0,58.432,52
Dec 22 2017 01 0,54.384,84
Dec 23 2017 01 0,54.096,67
Dec 24 2017 01 0,60.924,78
Dec 25 2017 01 0,68.422,89
Dec 26 2017 01 0,68.452,79
Dec 27 2017 01 0,69.397,76
Dec 28 2017 01 0,68.895,70
Dec 29 2017 01 0,66.294,53
Dec 30 2017 01 0,69.397,64
Dec 31 2017 01 0,68.135,50
Jan 01 2018 01 0,68.455,62
Jan 02 2018 01 0,67.429,72
Jan 03 2018 01 0,65.734,59
Jan 04 2018 01 0,66.693,49
Jan 05 2018 01 0,68.926,50
Jan 06 2018 01 0,69.233,54
Jan 07 2018 01 0,69.466,32
Jan 08 2018 01 0,68.223,57
Jan 09 2018 01 0,68.636,45
Jan 10 2018 01 0,68.226,56
Jan 11 2018 01 0,67.713,51
Jan 12 2018 01 0,69.288,68
Jan 13 2018 01 0,68.626,68
Jan 14 2018 01 0,69.326,58
Jan 15 2018 01 0,69.041,50
Jan 16 2018 01 0,73.798,58
Jan 17 2018 01 0,71.072,54
Jan 18 2018 01 0,69.491,51
Jan 19 2018 01 0,69.693,62
Jan 20 2018 01 0,70.836,62
Jan 21 2018 01 0,72.946,51
Jan 22 2018 01 0,71.883,53
Jan 23 2018 01 0,75.965,43
Jan 24 2018 01 0,74.253,48
Jan 25 2018 01 0,72.134,39
Jan 26 2018 01 0,75.574,52
Jan 27 2018 01 0,70.087,56
Jan 28 2018 01 0,69.71,68
Jan 29 2018 01 0,70.57,59
Jan 30 2018 01 0,72.392,48
Jan 31 2018 01 0,71.841,55
Feb 01 2018 01 0,73.972,53
Feb 02 2018 01 0,74.604,61
Feb 03 2018 01 0,72.111,46
Feb 04 2018 01 0,75.559,55
Feb 05 2018 01 0,69.607,42
Feb 06 2018 01 0,71.998,48
Feb 07 2018 01 0,72.592,40
Feb 08 2018 01 0,74.697,45
Feb 09 2018 01 0,73.587,42
Feb 10 2018 01 0,72.578,50
Feb 11 2018 01 0,71.342,38
Feb 12 2018 01 0,68.294,56
Feb 13 2018 01 0,74.465,44
Feb 14 2018 01 0,89.346,32
Feb 15 2018 01 0,71.015,36
Feb 16 2018 01 0,70.559,68
Feb 17 2018 01 0,71.585,54
Feb 18 2018 01 0,70.374,56
Feb 19 2018 01 0,68.286,53
Feb 20 2018 01 0,72.369,50
Feb 21 2018 01 0,82.944,46
Feb 22 2018 01 0,72.251,67
Feb 23 2018 01 0,75.357,47
Feb 24 2018 01 0,75.045,38
Feb 25 2018 01 0,74.437,51
Feb 26 2018 01 0,72.753,44
Feb 27 2018 01 0,75.999,50
Feb 28 2018 01 0,71.037,43
Mar 01 2018 01 0,71.096,43
Mar 02 2018 01 0,70.153,59
Mar 03 2018 01 0,69.291,53
Mar 04 2018 01 0,71.938,46
Mar 05 2018 01 0,70.855,52
Mar 06 2018 01 0,71.389,40
Mar 07 2018 01 0,72.092,32
Mar 08 2018 01 0,71.563,41
Mar 09 2018 01 0,70.769,47
Mar 10 2018 01 0,73.734,39
Mar 11 2018 01 0,75.516,36
Mar 12 2018 01 0,82.009,37
Mar 13 2018 01 0,72.289,48
Mar 14 2018 01 0,71.199,35
Mar 15 2018 01 0,71.066,43
Mar 16 2018 01 0,73.629,40
Mar 17 2018 01 0,71.622,45
Mar 18 2018 01 0,68.568,44
Mar 19 2018 01 0,72.905,41
Mar 20 2018 01 0,125.702,41
Mar 21 2018 01 0,75.255,29
Mar 22 2018 01 0,71.227,33
Mar 23 2018 01 0,67.464,52
Mar 24 2018 01 0,72.062,41
Mar 25 2018 01 0,67.234,46
Mar 26 2018 01 0,68.926,31
Mar 27 2018 01 0,70.094,48
Mar 28 2018 01 0,70.82,48
Mar 29 2018 01 0,70.454,42
Mar 30 2018 01 0,61.241,53
Mar 31 2018 01 0,62.792,58
Apr 01 2018 01 0,61.926,53
Apr 02 2018 01 0,60.714,48
Apr 03 2018 01 0,62.289,38
Apr 04 2018 01 0,61.688,64
Apr 05 2018 01 0,65.691,47
Apr 06 2018 01 0,65.29,40
Apr 07 2018 01 0,62.784,46
Apr 08 2018 01 0,63.624,41
Apr 09 2018 01 0,63.73,35
Apr 10 2018 01 0,63.431,35
Apr 11 2018 01 0,61.124,36
Apr 12 2018 01 0,63.226,32
Apr 13 2018 01 0,62.416,32
Apr 14 2018 01 0,62.416,50
Apr 15 2018 01 0,78.001,33
Apr 16 2018 01 0,64.972,38
Apr 17 2018 01 0,62.143,32
Apr 18 2018 01 0,61.47,35
Apr 19 2018 01 0,62.91,31
Apr 20 2018 01 0,62.325,51
Apr 21 2018 01 0,63.575,43
Apr 22 2018 01 0,62.691,35
Apr 23 2018 01 0,64.868,34
Apr 24 2018 01 0,64.195,31
Apr 25 2018 01 0,61.48,31
Apr 26 2018 01 0,62.603,36
Apr 27 2018 01 0,62.249,30
Apr 28 2018 01 0,59.429,48
Apr 29 2018 01 0,66.585,41
Apr 30 2018 01 0,62.263,40
May 01 2018 01 0,64.323,30
May 02 2018 01 0,63.859,32
May 03 2018 01 0,63.256,26
May 04 2018 01 0,66.668,28
May 05 2018 01 0,63.344,29
May 06 2018 01 0,63.974,27
May 07 2018 01 0,64.462,27
May 08 2018 01 0,63.18,34
May 09 2018 01 0,60.904,32
May 10 2018 01 0,61.131,32
May 11 2018 01 0,63.457,36
May 12 2018 01 0,61.528,39
May 13 2018 01 0,62.795,27
May 14 2018 01 0,60.198,30
May 15 2018 01 0,60.417,32
May 16 2018 01 0,56.594,26
May 17 2018 01 0,59.888,34
May 18 2018 01 0,61.63,36
May 19 2018 01 0,57.515,48
May 20 2018 01 0,57.617,31
May 21 2018 01 0,60.603,34
May 22 2018 01 0,59.512,25
May 23 2018 01 0,56.991,33
May 24 2018 01 0,57.008,29
May 25 2018 01 0,57.197,35
May 26 2018 01 0,55.412,36
May 27 2018 01 0,56.017,35
May 28 2018 01 0,58.323,28
May 29 2018 01 0,56.334,24
May 30 2018 01 0,57.909,28
May 31 2018 01 0,55.034,35
Jun 01 2018 01 0,57.312,34
Jun 02 2018 01 0,59.814,42
Jun 03 2018 01 0,59.075,37
Jun 04 2018 01 0,58.163,37
Jun 05 2018 01 0,55.348,35
Jun 06 2018 01 0,57.596,32
Jun 07 2018 01 0,53.336,33
Jun 08 2018 01 0,55.509,35
Jun 09 2018 01 0,54.257,47
Jun 10 2018 01 0,54.93,31
Jun 11 2018 01 0,54.079,43
Jun 12 2018 01 0,53.676,32
Jun 13 2018 01 0,50.874,37
Jun 14 2018 01 0,52.836,35
Jun 15 2018 01 0,49.555,42
Jun 16 2018 01 0,51.149,43
Jun 17 2018 01 0,53.364,32
Jun 18 2018 01 0,50.598,30
Jun 19 2018 01 0,51.601,35
Jun 20 2018 01 0,50.041,49
Jun 21 2018 01 0,49.035,35
Jun 22 2018 01 0,47.26,44
Jun 23 2018 01 0,46.53,50
Jun 24 2018 01 0,46.13,46
Jun 25 2018 01 0,46.331,59
Jun 26 2018 01 0,45.912,39
Jun 27 2018 01 0,47.117,48
Jun 28 2018 01 0,48.737,33
Jun 29 2018 01 0,46.944,46
Jun 30 2018 01 0,48.558,40
Jul 01 2018 01 0,48.223,36
Jul 02 2018 01 0,46.414,41
Jul 03 2018 01 0,50.244,36
Jul 04 2018 01 0,51.271,43
Jul 05 2018 01 0,48.441,41
Jul 06 2018 01 0,53.109,44
Jul 07 2018 01 0,53.882,38
Jul 08 2018 01 0,56.094,29
Jul 09 2018 01 0,55.69,25
Jul 10 2018 01 0,57.454,33
Jul 11 2018 01 0,56.108,33
Jul 12 2018 01 0,61.248,26
Jul 13 2018 01 0,64.019,37
Jul 14 2018 01 0,64.48,38
Jul 15 2018 01 0,56.937,37
Jul 16 2018 01 0,57.357,37
Jul 17 2018 01 0,58.028,37
Jul 18 2018 01 0,57.015,39
Jul 19 2018 01 0,59.895,29
Jul 20 2018 01 0,60.606,32
Jul 21 2018 01 0,60.925,29
Jul 22 2018 01 0,56.432,36
Jul 23 2018 01 0,55.658,31
Jul 24 2018 01 0,59.182,23
Jul 25 2018 01 0,60.626,31
Jul 26 2018 01 0,58.398,33
Jul 27 2018 01 0,58.637,25
Jul 28 2018 01 0,59.839,35
Jul 29 2018 01 0,64.619,35
Jul 30 2018 01 0,63.17,35
Jul 31 2018 01 0,72.365,31
Aug 01 2018 01 0,67.809,29
Aug 02 2018 01 0,61.679,34
Aug 03 2018 01 0,65.802,38
Aug 04 2018 01 0,64.242,33
Aug 05 2018 01 0,63.699,33
Aug 06 2018 01 0,63.555,43
Aug 07 2018 01 0,60.238,33
Aug 08 2018 01 0,63.665,33
Aug 09 2018 01 0,66.083,71
Aug 10 2018 01 0,64.048,38
Aug 11 2018 01 0,61.693,44
Aug 12 2018 01 0,61.848,37
Aug 13 2018 01 0,61.18,36
Aug 14 2018 01 0,61.772,29
Aug 15 2018 01 0,58.393,36
Aug 16 2018 01 0,60.5,29
Aug 17 2018 01 0,57.23,32
Aug 18 2018 01 0,60.036,37
Aug 19 2018 01 0,58.962,30
Aug 20 2018 01 0,60.76,42
Aug 21 2018 01 0,61.13,48
Aug 22 2018 01 0,60.821,36
Aug 23 2018 01 0,61.318,39
Aug 24 2018 01 0,62.044,38
Aug 25 2018 01 0,62.727,44
Aug 26 2018 01 0,60.814,43
Aug 27 2018 01 0,63.675,37
Aug 28 2018 01 0,63.092,37
Aug 29 2018 01 0,64.378,38
Aug 30 2018 01 0,62.06,41
Aug 31 2018 01 0,61.265,40
Sep 01 2018 01 0,58.763,39
Sep 02 2018 01 0,64.787,42
Sep 03 2018 01 0,62.95,37
Sep 04 2018 01 0,61.923,34
Sep 05 2018 01 0,61.489,41
Sep 06 2018 01 0,63.111,44
Sep 07 2018 01 0,63.156,42
Sep 08 2018 01 0,64.51,46
Sep 09 2018 01 0,64.719,45
Sep 10 2018 01 0,65.229,38
Sep 11 2018 01 0,60.077,34
Sep 12 2018 01 0,66.204,39
Sep 13 2018 01 0,66.288,44
Sep 14 2018 01 0,68.815,48
Sep 15 2018 01 0,69.436,39
Sep 16 2018 01 0,66.611,47
Sep 17 2018 01 0,66.586,43
Sep 18 2018 01 0,67.564,31
Sep 19 2018 01 0,68.462,32
Sep 20 2018 01 0,67.307,33
Sep 21 2018 01 0,69.952,36
Sep 22 2018 01 0,75.026,55
Sep 23 2018 01 0,70.023,47
Sep 24 2018 01 0,75.39,41
Sep 25 2018 01 0,78.171,30
Sep 26 2018 01 0,75.745,36
Sep 27 2018 01 0,74.724,27
Sep 28 2018 01 0,75.196,34
Sep 29 2018 01 0,74.413,42
Sep 30 2018 01 0,75.636,42
Oct 01 2018 01 0,133.343,37
Oct 02 2018 01 0,77.001,31
Oct 03 2018 01 0,78.224,25
Oct 04 2018 01 0,76.065,29
Oct 05 2018 01 0,75.482,37
Oct 06 2018 01 0,78.099,34
Oct 07 2018 01 0,77.341,32
Oct 08 2018 01 0,78.827,26
Oct 09 2018 01 0,73.081,29
Oct 10 2018 01 0,74.933,29
Oct 11 2018 01 0,74.572,34
Oct 12 2018 01 0,81.38,30
Oct 13 2018 01 0,78.735,33
Oct 14 2018 01 0,76.415,25
Oct 15 2018 01 0,80.625,23
Oct 16 2018 01 0,89.514,23
Oct 17 2018 01 0,81.555,26
Oct 18 2018 01 0,80.89,21
Oct 19 2018 01 0,76.718,21
Oct 20 2018 01 0,80.159,29
Oct 21 2018 01 0,78.15,23
Oct 22 2018 01 0,78.461,29
Oct 23 2018 01 0,74.705,21
Oct 24 2018 01 0,72.7,31
Oct 25 2018 01 0,72.756,18
Oct 26 2018 01 0,69.931,37
Oct 27 2018 01 0,73.137,24
Oct 28 2018 01 0,72.326,34
Oct 29 2018 01 0,75.49,34
Oct 30 2018 01 0,71.764,26
Oct 31 2018 01 0,73.487,26
Nov 01 2018 01 0,70.053,28
Nov 02 2018 01 0,75.866,29
Nov 03 2018 01 0,73.16,27
Nov 04 2018 01 0,84.054,23
Nov 05 2018 01 0,74.49,33
Nov 06 2018 01 0,75.442,28
Nov 07 2018 01 0,76.911,24
Nov 08 2018 01 0,90.198,22
Nov 09 2018 01 0,71.942,26
Nov 10 2018 01 0,74.673,39
Nov 11 2018 01 0,72.418,28
Nov 12 2018 01 0,73.205,23
Nov 13 2018 01 0,73.186,29
Nov 14 2018 01 0,76.465,19
Nov 15 2018 01 0,80.644,18
Nov 16 2018 01 0,75.793,32
Nov 17 2018 01 0,77.122,30
Nov 18 2018 01 0,70.974,18
Nov 19 2018 01 0,75.202,25
Nov 20 2018 01 0,74.647,21
Nov 21 2018 01 0,77.169,35
Nov 22 2018 01 0,68.467,36
Nov 23 2018 01 0,67.534,38
Nov 24 2018 01 0,70.474,29
Nov 25 2018 01 0,68.171,28
Nov 26 2018 01 0,67.249,34
Nov 27 2018 01 0,67.415,31
Nov 28 2018 01 0,68.121,24
Nov 29 2018 01 0,69.403,25
Nov 30 2018 01 0,68.81,23
Dec 01 2018 01 0,70.542,35
Dec 02 2018 01 0,73.548,34
Dec 03 2018 01 0,75.142,18
Dec 04 2018 01 0,73.34,24
Dec 05 2018 01 0,72.325,32
Dec 06 2018 01 0,75.483,26
Dec 07 2018 01 0,69.827,40
Dec 08 2018 01 0,71.875,38
Dec 09 2018 01 0,72.722,36
Dec 10 2018 01 0,74.147,35
Dec 11 2018 01 0,74.629,26
Dec 12 2018 01 0,73.368,41
Dec 13 2018 01 0,74.387,31
Dec 14 2018 01 0,74.32,30
Dec 15 2018 01 0,77.853,42
Dec 16 2018 01 0,69.738,40
Dec 17 2018 01 0,71.676,44
Dec 18 2018 01 0,77.081,26
Dec 19 2018 01 0,71.125,28
Dec 20 2018 01 0,70.94,29
Dec 21 2018 01 0,70.197,40
Dec 22 2018 01 0,69.244,38
Dec 23 2018 01 0,70.283,40
Dec 24 2018 01 0,70.99,57
Dec 25 2018 01 0,77.611,64
Dec 26 2018 01 0,80.412,48
Dec 27 2018 01 0,80.815,45
Dec 28 2018 01 0,85.714,43
Dec 29 2018 01 0,80.153,42
Dec 30 2018 01 0,71.805,61
Dec 31 2018 01 0,73.782,58
Jan 01 2019 01 0,75.893,46
Jan 02 2019 01 0,78.632,43
Jan 03 2019 01 0,79.341,51
Jan 04 2019 01 0,74.559,50
Jan 05 2019 01 0,78.458,49
Jan 06 2019 01 0,76.094,41
Jan 07 2019 01 0,75.543,56
Jan 08 2019 01 0,77.712,66
Jan 09 2019 01 0,78.184,47
Jan 10 2019 01 0,76.547,34
Jan 11 2019 01 0,79.515,47
Jan 12 2019 01 0,81.114,51
Jan 13 2019 01 0,78.136,44
Jan 14 2019 01 0,79.902,31
Jan 15 2019 01 0,81.305,39
Jan 16 2019 01 0,80.38,37
Jan 17 2019 01 0,82.563,38
Jan 18 2019 01 0,80.566,37
Jan 19 2019 01 0,81.692,48
Jan 20 2019 01 0,79.697,38
Jan 21 2019 01 0,81.771,46
Jan 22 2019 01 0,81.819,36
Jan 23 2019 01 0,80.154,40
Jan 24 2019 01 0,84.243,32
Jan 25 2019 01 0,84.19,42
Jan 26 2019 01 0,82.89,35
Jan 27 2019 01 0,81.553,48
Jan 28 2019 01 0,81.194,42
Jan 29 2019 01 0,81.692,29
Jan 30 2019 01 0,79.711,35
Jan 31 2019 01 0,86.305,35
Feb 01 2019 01 0,86.006,41
Feb 02 2019 01 0,82.784,45
Feb 03 2019 01 0,82.676,39
Feb 04 2019 01 0,82.321,40
Feb 05 2019 01 0,78.462,56
Feb 06 2019 01 0,77.293,33
Feb 07 2019 01 0,77.378,45
Feb 08 2019 01 0,75.733,60
Feb 09 2019 01 0,78.445,41
Feb 10 2019 01 0,71.908,52
Feb 11 2019 01 0,85.172,41
Feb 12 2019 01 0,76.533,34
Feb 13 2019 01 0,77.778,37
Feb 14 2019 01 0,80.076,37
Feb 15 2019 01 0,77.735,50
Feb 16 2019 01 0,79.651,47
Feb 17 2019 01 0,79.108,44
Feb 18 2019 01 0,81.314,36
Feb 19 2019 01 0,80.285,32
Feb 20 2019 01 0,79.945,32
Feb 21 2019 01 0,78.619,29
Feb 22 2019 01 0,83.812,47
Feb 23 2019 01 0,83.055,67
Feb 24 2019 01 0,88.235,35
Feb 25 2019 01 0,85.603,34
Feb 26 2019 01 0,76.922,33
Feb 27 2019 01 0,80.48,34
Feb 28 2019 01 0,79.573,33
Mar 01 2019 01 0,82.146,39
Mar 02 2019 01 0,84.334,57
Mar 03 2019 01 0,80.964,54
Mar 04 2019 01 0,83.877,54
Mar 05 2019 01 0,82.105,36
Mar 06 2019 01 0,83.117,43
Mar 07 2019 01 0,86.181,29
Mar 08 2019 01 0,86.291,56
Mar 09 2019 01 0,144.168,32
Mar 10 2019 01 0,85.713,35
Mar 11 2019 01 0,85.905,38
Mar 12 2019 01 0,91.412,32
Mar 13 2019 01 0,87.45,26
Mar 14 2019 01 0,88.193,50
Mar 15 2019 01 0,96.251,50
Mar 16 2019 01 0,85.588,56
Mar 17 2019 01 0,83.628,57
Mar 18 2019 01 0,86.553,48
Mar 19 2019 01 0,84.572,40
Mar 20 2019 01 0,84.025,42
Mar 21 2019 01 0,84.538,41
Mar 22 2019 01 0,82.698,54
Mar 23 2019 01 0,83.695,46
Mar 24 2019 01 0,79.948,51
Mar 25 2019 01 0,77.812,48
Mar 26 2019 01 0,84.472,30
Mar 27 2019 01 0,75.472,37
Mar 28 2019 01 0,77.484,31
Mar 29 2019 01 0,78.58,42
Mar 30 2019 01 0,79.171,43
Mar 31 2019 01 0,75.101,49
Apr 01 2019 01 0,73.223,49
Apr 02 2019 01 0,73.379,59
Apr 03 2019 01 0,75.052,41
Apr 04 2019 01 0,77.12,31
Apr 05 2019 01 0,77.716,40
Apr 06 2019 01 0,80.909,40
Apr 07 2019 01 0,75.236,45
Apr 08 2019 01 0,78.477,41
Apr 09 2019 01 0,75.884,45
Apr 10 2019 01 0,76.064,33
Apr 11 2019 01 0,79.661,46
Apr 12 2019 01 0,80.258,47
Apr 13 2019 01 0,80.81,39
Apr 14 2019 01 0,79.246,27
Apr 15 2019 01 0,76.328,44
Apr 16 2019 01 0,75.327,38
Apr 17 2019 01 0,80.438,35
Apr 18 2019 01 0,81.221,41
Apr 19 2019 01 0,80.467,34
Apr 20 2019 01 0,79.122,30
Apr 21 2019 01 0,77.745,39
Apr 22 2019 01 0,82.292,40
Apr 23 2019 01 0,78.443,37
Apr 24 2019 01 0,77.913,40
Apr 25 2019 01 0,83.357,38
Apr 26 2019 01 0,80.908,44
Apr 27 2019 01 0,77.555,43
Apr 28 2019 01 0,80.102,35
Apr 29 2019 01 0,77.396,29
Apr 30 2019 01 0,75.22,35
May 01 2019 01 0,79.206,30
May 02 2019 01 0,82.304,34
May 03 2019 01 0,78.847,32
May 04 2019 01 0,73.458,48
May 05 2019 01 0,73.76,33
May 06 2019 01 0,74.226,34
May 07 2019 01 0,75.459,40
May 08 2019 01 0,70.995,40
May 09 2019 01 0,71.883,34
May 10 2019 01 0,74.36,45
May 11 2019 01 0,74.419,42
May 12 2019 01 0,74.842,33
May 13 2019 01 0,74.502,38
May 14 2019 01 0,76.404,33
May 15 2019 01 0,72.596,42
May 16 2019 01 0,76.781,28
May 17 2019 01 0,72.342,39
May 18 2019 01 0,75.006,40
May 19 2019 01 0,78.317,35
May 20 2019 01 0,75.455,29
May 21 2019 01 0,73.198,43
May 22 2019 01 0,79.413,29
May 23 2019 01 0,78.657,28
May 24 2019 01 0,82.12,30
May 25 2019 01 0,78.633,29
May 26 2019 01 0,79.641,35
May 27 2019 01 0,75.896,43
May 28 2019 01 0,74.946,35
May 29 2019 01 0,77.889,39
May 30 2019 01 0,79.668,25
May 31 2019 01 0,75.969,31
Jun 01 2019 01 0,80.54,31
Jun 02 2019 01 0,79.111,48
Jun 03 2019 01 0,79.647,36
Jun 04 2019 01 0,81.612,41
Jun 05 2019 01 0,80.157,37
Jun 06 2019 01 0,84.031,41
Jun 07 2019 01 0,80.908,38
Jun 08 2019 01 0,84.271,50
Jun 09 2019 01 0,87.275,39
Jun 10 2019 01 0,85.587,35
Jun 11 2019 01 0,83.712,43
Jun 12 2019 01 0,83.521,38
Jun 13 2019 01 0,82.512,33
Jun 14 2019 01 0,79.95,30
Jun 15 2019 01 0,81.32,49
Jun 16 2019 01 0,81.285,46
Jun 17 2019 01 0,83.835,41
Jun 18 2019 01 0,82.918,36
Jun 19 2019 01 0,83.16,31
Jun 20 2019 01 0,80.344,36
Jun 21 2019 01 0,84.456,40
Jun 22 2019 01 0,80.299,34
Jun 23 2019 01 0,80.863,29
Jun 24 2019 01 0,82.219,34
Jun 25 2019 01 0,79.719,31
Jun 26 2019 01 0,75.27,58
Jun 27 2019 01 0,75.416,38
Jun 28 2019 01 0,78.697,39
Jun 29 2019 01 0,76.152,36
Jun 30 2019 01 0,77.387,36
Jul 01 2019 01 0,76.518,37
Jul 02 2019 01 0,78.525,28
Jul 03 2019 01 0,73.131,37
Jul 04 2019 01 0,79.208,37
Jul 05 2019 01 0,79.07,34
Jul 06 2019 01 0,74.997,34
Jul 07 2019 01 0,79.763,34
Jul 08 2019 01 0,78.544,37
Jul 09 2019 01 0,79.194,32
Jul 10 2019 01 0,84.354,29
Jul 11 2019 01 0,85.098,33
Jul 12 2019 01 0,81.493,32
Jul 13 2019 01 0,87.463,41
Jul 14 2019 01 0,89.366,31
Jul 15 2019 01 0,85.247,42
Jul 16 2019 01 0,86.996,19
Jul 17 2019 01 0,85.244,31
Jul 18 2019 01 0,87.429,33
Jul 19 2019 01 0,82.389,39
Jul 20 2019 01 0,83.585,40
Jul 21 2019 01 0,85.734,30
Jul 22 2019 01 0,89.471,36
Jul 23 2019 01 0,86.175,31
Jul 24 2019 01 0,87.871,34
Jul 25 2019 01 0,87.536,31
Jul 26 2019 01 0,86.156,41
Jul 27 2019 01 0,85.311,38
Jul 28 2019 01 0,93.124,36
Jul 29 2019 01 0,89.83,36
Jul 30 2019 01 0,85.6,28
Jul 31 2019 01 0,86.819,37
Aug 01 2019 01 0,88.887,37
Aug 02 2019 01 0,90.26,31
Aug 03 2019 01 0,89.046,32
Aug 04 2019 01 0,86.191,33
Aug 05 2019 01 0,88.272,33
Aug 06 2019 01 0,91.528,29
Aug 07 2019 01 0,89.129,33
Aug 08 2019 01 0,89.215,36
Aug 09 2019 01 0,88.571,33
Aug 10 2019 01 0,93.136,39
Aug 11 2019 01 0,94.473,35
Aug 12 2019 01 0,98.01,20
Aug 13 2019 01 0,98.909,29
Aug 14 2019 01 0,98.59,50
Aug 15 2019 01 0,88.246,38
Aug 16 2019 01 0,88.162,39
Aug 17 2019 01 0,90.061,35
Aug 18 2019 01 0,96.923,42
Aug 19 2019 01 0,91.931,33
Aug 20 2019 01 0,88.549,32
Aug 21 2019 01 0,89.022,33
Aug 22 2019 01 0,89.048,31
Aug 23 2019 01 0,85.949,35
Aug 24 2019 01 0,89.312,32
Aug 25 2019 01 0,89.487,37
Aug 26 2019 01 0,91.491,38
Aug 27 2019 01 0,90.303,34
Aug 28 2019 01 0,92.106,37
Aug 29 2019 01 0,88.582,33
Aug 30 2019 01 0,102.876,40
Aug 31 2019 01 0,95.31,40
Sep 01 2019 01 0,92.621,40
Sep 02 2019 01 0,92.519,41
Sep 03 2019 01 0,91.801,31
Sep 04 2019 01 0,96.171,29
Sep 05 2019 01 0,93.982,30
Sep 06 2019 01 0,106.505,42
Sep 07 2019 01 0,100.985,39
Sep 08 2019 01 0,95.68,49
Sep 09 2019 01 0,92.973,47
Sep 10 2019 01 0,93.752,44
Sep 11 2019 01 0,101.01,42
Sep 12 2019 01 0,101.454,37
Sep 13 2019 01 0,101.26,38
Sep 14 2019 01 0,101.642,50
Sep 15 2019 01 0,103.041,45
Sep 16 2019 01 0,100.364,45
Sep 17 2019 01 0,101.702,38
Sep 18 2019 01 0,100.052,30
Sep 19 2019 01 0,104.096,24
Sep 20 2019 01 0,101.812,30
Sep 21 2019 01 0,104.583,46
Sep 22 2019 01 0,103.333,44
Sep 23 2019 01 0,104.489,31
Sep 24 2019 01 0,99.531,28
Sep 25 2019 01 0,101.722,31
Sep 26 2019 01 0,102.919,40
Sep 27 2019 01 0,102.052,31
Sep 28 2019 01 0,101.262,40
Sep 29 2019 01 0,100.878,52
Sep 30 2019 01 0,102.697,32
Oct 01 2019 01 0,103.54,39
Oct 02 2019 01 0,106.06,31
Oct 03 2019 01 0,104.884,34
Oct 04 2019 01 0,106.108,30
