time,price,number
Oct 05 2019 01 0,101.135,32
Oct 06 2019 01 0,103.21,39
Oct 07 2019 01 0,102.808,36
Oct 08 2019 01 0,100.035,38
Oct 09 2019 01 0,108.074,30
Oct 10 2019 01 0,108.658,27
Oct 11 2019 01 0,107.186,31
Oct 12 2019 01 0,105.432,35
Oct 13 2019 01 0,106.423,40
Oct 14 2019 01 0,106.484,30
Oct 15 2019 01 0,104.793,28
Oct 16 2019 01 0,107.59,33
Oct 17 2019 01 0,107.245,29
Oct 18 2019 01 0,105.618,38
Oct 19 2019 01 0,103.672,53
Oct 20 2019 01 0,104.45,54
Oct 21 2019 01 0,107.78,35
Oct 22 2019 01 0,102.74,37
Oct 23 2019 01 0,115.729,37
Oct 24 2019 01 0,105.625,35
Oct 25 2019 01 0,108.916,29
Oct 26 2019 01 0,101.898,33
Oct 27 2019 01 0,96.666,33
Oct 28 2019 01 0,98.577,30
Oct 29 2019 01 0,100.572,42
Oct 30 2019 01 0,97.398,31
Oct 31 2019 01 0,117.925,41
Nov 01 2019 01 0,99.409,45
Nov 02 2019 01 0,105.145,43
Nov 03 2019 01 0,102.72,38
Nov 04 2019 01 0,104.196,31
Nov 05 2019 01 0,103.388,24
Nov 06 2019 01 0,103.835,31
Nov 07 2019 01 0,103.781,23
Nov 08 2019 01 0,103.594,34
Nov 09 2019 01 0,101.667,43
Nov 10 2019 01 0,102.41,31
Nov 11 2019 01 0,103.506,30
Nov 12 2019 01 0,101.015,34
Nov 13 2019 01 0,101.713,47
Nov 14 2019 01 0,100.03,42
Nov 15 2019 01 0,104.553,31
Nov 16 2019 01 0,103.198,36
Nov 17 2019 01 0,103.498,39
Nov 18 2019 01 0,100.352,34
Nov 19 2019 01 0,80.013,142
Nov 20 2019 01 0,78.426,60
Nov 21 2019 01 0,80.961,46
Nov 22 2019 01 0,86.65,36
Nov 23 2019 01 0,88.954,37
Nov 24 2019 01 0,82.584,48
Nov 25 2019 01 0,80.897,32
Nov 26 2019 01 0,82.895,31
Nov 27 2019 01 0,83.167,39
Nov 28 2019 01 0,77.027,58
Nov 29 2019 01 0,97.616,39
Nov 30 2019 01 0,82.801,47
Dec 01 2019 01 0,88.139,45
Dec 02 2019 01 0,82.877,32
Dec 03 2019 01 0,83.432,49
Dec 04 2019 01 0,84.679,43
Dec 05 2019 01 0,87.479,39
Dec 06 2019 01 0,90.264,42
Dec 07 2019 01 0,89.125,46
Dec 08 2019 01 0,90.536,39
Dec 09 2019 01 0,93.146,33
Dec 10 2019 01 0,91.768,47
Dec 11 2019 01 0,89.967,33
Dec 12 2019 01 0,94.952,40
Dec 13 2019 01 0,89.303,47
Dec 14 2019 01 0,92.319,55
Dec 15 2019 01 0,93.779,50
Dec 16 2019 01 0,92.371,46
Dec 17 2019 01 0,89.638,33
Dec 18 2019 01 0,93.574,40
Dec 19 2019 01 0,91.938,42
Dec 20 2019 01 0,88.45,46
Dec 21 2019 01 0,91.645,59
Dec 22 2019 01 0,89.281,43
Dec 23 2019 01 0,93.243,48
Dec 24 2019 01 0,91.239,59
Dec 25 2019 01 0,95.336,65
Dec 26 2019 01 0,94.428,62
Dec 27 2019 01 0,97.161,51
Dec 28 2019 01 0,91.433,57
Dec 29 2019 01 0,94.896,43
Dec 30 2019 01 0,94.771,48
Dec 31 2019 01 0,95.394,55
Jan 01 2020 01 0,98.54,56
Jan 02 2020 01 0,98.461,73
Jan 03 2020 01 0,99.528,49
Jan 04 2020 01 0,97.905,51
Jan 05 2020 01 0,98.306,40
Jan 06 2020 01 0,101.655,46
Jan 07 2020 01 0,101.094,50
Jan 08 2020 01 0,98.569,41
Jan 09 2020 01 0,98.584,49
Jan 10 2020 01 0,98.043,36
Jan 11 2020 01 0,102.517,57
Jan 12 2020 01 0,100.456,42
Jan 13 2020 01 0,101.373,46
Jan 14 2020 01 0,100.612,58
Jan 15 2020 01 0,99.355,60
Jan 16 2020 01 0,107.538,51
Jan 17 2020 01 0,98.345,24
Jan 17 2020 15 0,102.66,4
Jan 17 2020 16 0,107.602,3
Jan 17 2020 17 0,107.279,4
Jan 17 2020 18 0,85.29,2
Jan 17 2020 19 0,105.031,2
Jan 17 2020 21 0,106.801,2
Jan 17 2020 22 0,105.706,5
Jan 17 2020 23 0,107.441,2
Jan 18 2020 00 0,103.444,2
Jan 18 2020 01 0,106.468,2
Jan 18 2020 04 0,108.665,2
Jan 18 2020 06 0,103.506,2
Jan 18 2020 07 0,105.789,1
Jan 18 2020 08 0,108.55,3
Jan 18 2020 09 0,109.065,4
Jan 18 2020 10 0,93.685,1
Jan 18 2020 11 0,105.97,1
Jan 18 2020 12 0,95.392,3
Jan 18 2020 13 0,97.953,1
Jan 18 2020 14 0,103.338,1
Jan 18 2020 15 0,98.588,2
Jan 18 2020 16 0,91.669,2
Jan 18 2020 17 0,104.52,2
Jan 18 2020 18 0,105.705,1
Jan 18 2020 19 0,102.216,6
Jan 18 2020 20 0,105.766,4
Jan 18 2020 21 0,97.036,3
Jan 18 2020 22 0,108.886,2
Jan 19 2020 00 0,110.36,1
Jan 19 2020 01 0,110.66,4
Jan 19 2020 02 0,106.217,1
Jan 19 2020 05 0,110.648,2
Jan 19 2020 09 0,108.768,1
Jan 19 2020 10 0,101.113,1
Jan 19 2020 11 0,102.212,5
Jan 19 2020 12 0,102.034,2
Jan 19 2020 13 0,97.336,6
Jan 19 2020 14 0,128.858,2
Jan 19 2020 15 0,109.975,2
Jan 19 2020 16 0,97.112,2
Jan 19 2020 17 0,103.794,3
Jan 19 2020 18 0,106.792,3
Jan 19 2020 19 0,106.839,4
Jan 19 2020 20 0,104.361,2
Jan 19 2020 21 0,106.307,1
Jan 19 2020 22 0,130.028,2
Jan 19 2020 23 0,108.498,1
Jan 20 2020 01 0,94.014,1
Jan 20 2020 04 0,96.477,1
Jan 20 2020 07 0,107.443,2
Jan 20 2020 09 0,104.893,2
Jan 20 2020 10 0,98.471,2
Jan 20 2020 11 0,96.533,3
Jan 20 2020 12 0,96.505,4
Jan 20 2020 13 0,103.456,7
Jan 20 2020 14 0,107.836,3
Jan 20 2020 15 0,107.762,4
Jan 20 2020 16 0,103.764,4
Jan 20 2020 18 0,104.469,5
Jan 20 2020 19 0,91.134,2
Jan 20 2020 20 0,99.967,3
Jan 20 2020 21 0,100.355,1
Jan 20 2020 22 0,92.931,3
Jan 20 2020 23 0,101.874,3
Jan 21 2020 00 0,103.992,1
Jan 21 2020 02 0,102.831,1
Jan 21 2020 03 0,92.582,1
Jan 21 2020 05 0,110.133,1
Jan 21 2020 06 0,102.359,2
Jan 21 2020 07 0,92.629,1
Jan 21 2020 09 0,103.84,1
Jan 21 2020 10 0,102.224,1
Jan 21 2020 11 0,103.827,4
Jan 21 2020 12 0,103.183,4
Jan 21 2020 13 0,103.225,3
Jan 21 2020 14 0,89.225,1
Jan 21 2020 15 0,92.092,3
Jan 21 2020 16 0,95.415,3
Jan 21 2020 17 0,93.111,1
Jan 21 2020 18 0,92.698,6
Jan 21 2020 20 0,102.521,4
Jan 21 2020 21 0,103.915,3
Jan 22 2020 05 0,101.403,1
Jan 22 2020 07 0,96.336,1
Jan 22 2020 08 0,104.889,1
Jan 22 2020 09 0,96.363,1
Jan 22 2020 10 0,152.786,1
Jan 22 2020 11 0,94.698,2
Jan 22 2020 12 0,90.386,1
Jan 22 2020 13 0,101.642,5
Jan 22 2020 14 0,99.937,6
Jan 22 2020 16 0,98.232,4
Jan 22 2020 17 0,99.15,1
Jan 22 2020 18 0,91.601,1
Jan 22 2020 19 0,93.559,2
Jan 22 2020 20 0,96.329,4
Jan 22 2020 21 0,99.237,2
Jan 22 2020 22 0,89.274,5
Jan 23 2020 00 0,89.282,1
Jan 23 2020 01 0,92.492,1
Jan 23 2020 02 0,92.888,2
Jan 23 2020 05 0,88.659,1
Jan 23 2020 06 0,91.972,2
Jan 23 2020 07 0,90.949,1
Jan 23 2020 08 0,98.519,2
Jan 23 2020 09 0,89.61,3
Jan 23 2020 11 0,98.212,1
Jan 23 2020 12 0,84.401,1
Jan 23 2020 13 0,93.325,2
Jan 23 2020 14 0,92.226,6
Jan 23 2020 15 0,94.854,4
Jan 23 2020 16 0,91.001,6
Jan 23 2020 17 0,90.836,3
Jan 23 2020 18 0,97.997,5
Jan 23 2020 19 0,92.467,3
Jan 23 2020 20 0,98.2,8
Jan 23 2020 21 0,90.728,2
Jan 23 2020 22 0,100.488,1
Jan 24 2020 00 0,96.807,2
Jan 24 2020 02 0,83.911,1
Jan 24 2020 03 0,103.687,1
Jan 24 2020 04 0,100.032,1
Jan 24 2020 06 0,103.312,2
Jan 24 2020 08 0,95.721,2
Jan 24 2020 09 0,101.304,4
Jan 24 2020 12 0,104.189,2
Jan 24 2020 13 0,103.123,5
Jan 24 2020 14 0,102.847,3
Jan 24 2020 15 0,100.771,3
Jan 24 2020 16 0,103.174,2
Jan 24 2020 17 0,88.455,3
Jan 24 2020 18 0,99.166,1
Jan 24 2020 19 0,92.624,4
Jan 24 2020 20 0,92.104,2
Jan 24 2020 21 0,89.065,7
Jan 24 2020 22 0,97.896,3
Jan 24 2020 23 0,98.749,1
Jan 25 2020 00 0,97.531,3
Jan 25 2020 02 0,99.44,1
Jan 25 2020 06 0,94.007,2
Jan 25 2020 07 0,97.921,2
Jan 25 2020 08 0,98.254,4
Jan 25 2020 09 0,90.56,4
Jan 25 2020 10 0,96.161,4
Jan 25 2020 11 0,100.279,1
Jan 25 2020 12 0,92.581,4
Jan 25 2020 13 0,99.09,2
Jan 25 2020 15 0,99.268,6
Jan 25 2020 16 0,92.132,2
Jan 25 2020 17 0,88.658,3
Jan 25 2020 18 0,90.965,2
Jan 25 2020 19 0,100.616,3
Jan 25 2020 20 0,90.515,5
Jan 25 2020 21 0,94.581,3
Jan 25 2020 22 0,98.225,3
Jan 25 2020 23 0,98.507,3
Jan 26 2020 00 0,97.974,1
Jan 26 2020 01 0,98.456,3
Jan 26 2020 03 0,88.453,1
Jan 26 2020 04 0,85.753,1
Jan 26 2020 05 0,87.128,1
Jan 26 2020 06 0,88.666,1
Jan 26 2020 07 0,89.61,2
Jan 26 2020 08 0,88.13,5
Jan 26 2020 09 0,90.824,1
Jan 26 2020 10 0,90.933,6
Jan 26 2020 11 0,82.92,2
Jan 26 2020 12 0,92.481,2
Jan 26 2020 13 0,97.11,2
Jan 26 2020 14 0,94.669,3
Jan 26 2020 15 0,90.117,2
Jan 26 2020 16 0,90.318,6
Jan 26 2020 17 0,77.198,1
Jan 26 2020 18 0,91.942,2
Jan 26 2020 19 0,91.398,6
Jan 26 2020 20 0,91.529,3
Jan 26 2020 21 0,94.482,3
Jan 26 2020 22 0,77.198,1
Jan 26 2020 23 0,93.978,1
Jan 27 2020 01 0,94.081,1
Jan 27 2020 02 0,88.398,1
Jan 27 2020 05 0,93.992,1
Jan 27 2020 06 0,96.008,2
Jan 27 2020 07 0,88.367,1
Jan 27 2020 08 0,90.569,3
Jan 27 2020 10 0,92.98,2
Jan 27 2020 11 0,88.106,1
Jan 27 2020 12 0,95.783,4
Jan 27 2020 13 0,86.854,1
Jan 27 2020 14 0,98.417,3
Jan 27 2020 15 0,100.255,6
Jan 27 2020 16 0,100.789,2
Jan 27 2020 17 0,84.68,5
Jan 27 2020 18 0,88.665,3
Jan 27 2020 19 0,103.7,1
Jan 27 2020 20 0,93.001,5
Jan 27 2020 21 0,103.37,3
Jan 27 2020 22 0,95.869,1
Jan 27 2020 23 0,100.112,1
Jan 28 2020 00 0,100.38,1
Jan 28 2020 01 0,86.113,2
Jan 28 2020 02 0,80.415,1
Jan 28 2020 04 0,88.214,1
Jan 28 2020 06 0,88.225,1
Jan 28 2020 07 0,100.467,2
Jan 28 2020 08 0,94.67,2
Jan 28 2020 09 0,86.855,1
Jan 28 2020 10 0,89.794,2
Jan 28 2020 12 0,95.861,2
Jan 28 2020 14 0,103.526,2
Jan 28 2020 15 0,94.811,4
Jan 28 2020 16 0,97.304,5
Jan 28 2020 17 0,97.945,3
Jan 28 2020 18 0,92.393,3
Jan 28 2020 19 0,93.918,6
Jan 28 2020 20 0,88.214,1
Jan 28 2020 21 0,92.426,2
Jan 28 2020 22 0,88.203,2
Jan 28 2020 23 0,84.261,3
Jan 29 2020 00 0,90.354,2
Jan 29 2020 01 0,92.057,2
Jan 29 2020 03 0,94.508,1
Jan 29 2020 04 0,102.162,3
Jan 29 2020 07 0,96.498,2
Jan 29 2020 09 0,97.52,1
Jan 29 2020 10 0,100.596,2
Jan 29 2020 11 0,100.424,1
Jan 29 2020 12 0,91.359,1
Jan 29 2020 13 0,100.088,1
Jan 29 2020 14 0,88.175,2
Jan 29 2020 15 0,98.556,6
Jan 29 2020 16 0,100.203,2
Jan 29 2020 17 0,96.203,2
Jan 29 2020 18 0,95.942,3
Jan 29 2020 19 0,94.845,3
Jan 29 2020 20 0,99.632,3
Jan 29 2020 21 0,99.555,5
Jan 29 2020 22 0,239.739,1
Jan 29 2020 23 0,100.958,2
Jan 30 2020 00 0,96.7,1
Jan 30 2020 02 0,101.358,2
Jan 30 2020 06 0,100.685,1
Jan 30 2020 07 0,104.434,1
Jan 30 2020 08 0,101.078,3
Jan 30 2020 09 0,101.206,2
Jan 30 2020 10 0,105.231,2
Jan 30 2020 11 0,89.034,1
Jan 30 2020 12 0,89.216,1
Jan 30 2020 13 0,101.048,1
Jan 30 2020 14 0,96.572,2
Jan 30 2020 15 0,91.391,3
Jan 30 2020 16 0,82.941,2
Jan 30 2020 19 0,94.537,6
Jan 30 2020 21 0,95.006,2
Jan 30 2020 23 0,98.598,2
Jan 31 2020 00 0,100.168,2
Jan 31 2020 02 0,88.156,1
Jan 31 2020 03 0,101.225,1
Jan 31 2020 07 0,99.016,4
Jan 31 2020 08 0,88.215,3
Jan 31 2020 09 0,102.048,1
Jan 31 2020 10 0,101.815,1
Jan 31 2020 11 0,101.777,4
Jan 31 2020 12 0,101.43,1
Jan 31 2020 13 0,90.905,6
Jan 31 2020 14 0,101.499,1
Jan 31 2020 15 0,100.476,4
Jan 31 2020 16 0,95.136,2
Jan 31 2020 17 0,97.899,2
Jan 31 2020 18 0,88.806,3
Jan 31 2020 19 0,100.297,5
Jan 31 2020 20 0,100.776,3
Jan 31 2020 21 0,88.543,1
Jan 31 2020 22 0,95.556,2
Jan 31 2020 23 0,98.176,1
Feb 01 2020 00 0,92.722,3
Feb 01 2020 02 0,87.788,1
Feb 01 2020 03 0,89.577,2
Feb 01 2020 04 0,101.446,2
Feb 01 2020 07 0,93.706,2
Feb 01 2020 08 0,123.758,1
Feb 01 2020 09 0,101.316,2
Feb 01 2020 10 0,102.111,3
Feb 01 2020 11 0,102.188,3
Feb 01 2020 12 0,100.377,1
Feb 01 2020 13 0,98.675,6
Feb 01 2020 14 0,95.483,5
Feb 01 2020 15 0,99.581,2
Feb 01 2020 16 0,100.725,7
Feb 01 2020 17 0,100.718,1
Feb 01 2020 18 0,92.734,3
Feb 01 2020 19 0,98.945,7
Feb 01 2020 20 0,93.678,8
Feb 01 2020 21 0,92.896,2
Feb 01 2020 22 0,99.271,2
Feb 01 2020 23 0,101.57,2
Feb 02 2020 02 0,101.699,2
Feb 02 2020 05 0,94.692,2
Feb 02 2020 06 0,105.789,2
Feb 02 2020 07 0,104.814,1
Feb 02 2020 08 0,94.4,1
Feb 02 2020 09 0,104.042,1
Feb 02 2020 10 0,97.164,2
Feb 02 2020 13 0,103.27,3
Feb 02 2020 14 0,95.287,4
Feb 02 2020 15 0,97.634,2
Feb 02 2020 16 0,93.26,3
Feb 02 2020 17 0,100.458,3
Feb 02 2020 18 0,95.839,1
Feb 02 2020 19 0,96.32,6
Feb 02 2020 20 0,101.957,3
Feb 02 2020 21 0,86.927,4
Feb 02 2020 22 0,92.931,1
Feb 02 2020 23 0,101.716,2
Feb 03 2020 01 0,102.747,1
Feb 03 2020 04 0,100.322,1
Feb 03 2020 05 0,89.355,1
Feb 03 2020 06 0,102.562,1
Feb 03 2020 07 0,95.235,3
Feb 03 2020 09 0,108.191,1
Feb 03 2020 10 0,100.035,1
Feb 03 2020 11 0,96.97,1
Feb 03 2020 13 0,102.527,3
Feb 03 2020 14 0,101.877,5
Feb 03 2020 15 0,95.706,2
Feb 03 2020 16 0,91.652,2
Feb 03 2020 17 0,95.198,4
Feb 03 2020 18 0,92.734,3
Feb 03 2020 19 0,103.026,2
Feb 03 2020 20 0,104.63,4
Feb 03 2020 21 0,94.872,4
Feb 03 2020 22 0,103.032,1
Feb 03 2020 23 0,89.61,2
Feb 04 2020 00 0,93.066,1
Feb 04 2020 01 0,88.996,1
Feb 04 2020 07 0,99.691,2
Feb 04 2020 10 0,98.6,3
Feb 04 2020 11 0,101.546,1
Feb 04 2020 12 0,100.86,2
Feb 04 2020 13 0,92.732,2
Feb 04 2020 14 0,89.82,2
Feb 04 2020 15 0,99.752,2
Feb 04 2020 16 0,94.651,2
Feb 04 2020 17 0,98.314,3
Feb 04 2020 18 0,88.236,2
Feb 04 2020 19 0,99.815,6
Feb 04 2020 20 0,101.87,3
Feb 04 2020 21 0,100.789,1
Feb 04 2020 22 0,101.335,3
Feb 04 2020 23 0,101.091,1
Feb 05 2020 01 0,101.043,1
Feb 05 2020 02 0,106.502,1
Feb 05 2020 03 0,102.85,1
Feb 05 2020 05 0,102.93,1
Feb 05 2020 06 0,103.106,2
Feb 05 2020 07 0,106.912,2
Feb 05 2020 09 0,96.043,2
Feb 05 2020 10 0,97.86,3
Feb 05 2020 11 0,104.679,3
Feb 05 2020 12 0,100.622,2
Feb 05 2020 13 0,101.955,3
Feb 05 2020 14 0,106.503,1
Feb 05 2020 15 0,103.934,3
Feb 05 2020 16 0,105.018,4
Feb 05 2020 17 0,113.604,3
Feb 05 2020 18 0,105.1,1
Feb 05 2020 19 0,112.975,3
Feb 05 2020 20 0,109.553,2
Feb 05 2020 21 0,112.58,3
Feb 05 2020 22 0,102.643,2
Feb 05 2020 23 0,102.379,2
Feb 06 2020 00 0,96.987,2
Feb 06 2020 02 0,95.881,1
Feb 06 2020 03 0,104.306,1
Feb 06 2020 04 0,95.854,1
Feb 06 2020 06 0,100.598,2
Feb 06 2020 07 0,103.779,1
Feb 06 2020 08 0,104.34,1
Feb 06 2020 09 0,109.534,3
Feb 06 2020 10 0,116.72,1
Feb 06 2020 11 0,105.704,1
Feb 06 2020 12 0,89.202,1
Feb 06 2020 13 0,100.017,1
Feb 06 2020 14 0,103.141,2
Feb 06 2020 15 0,109.028,3
Feb 06 2020 16 0,89.759,1
Feb 06 2020 17 0,104.379,4
Feb 06 2020 18 0,107.02,4
Feb 06 2020 19 0,94.037,7
Feb 06 2020 20 0,84.68,1
Feb 06 2020 21 0,106.109,3
Feb 06 2020 22 0,107.741,1
Feb 06 2020 23 0,106.168,1
Feb 07 2020 00 0,83.911,1
Feb 07 2020 04 0,121.303,1
Feb 07 2020 05 0,93.91,1
Feb 07 2020 06 0,114.818,1
Feb 07 2020 07 0,100.264,1
Feb 07 2020 10 0,104.146,1
Feb 07 2020 11 0,104.752,1
Feb 07 2020 12 0,106.198,4
Feb 07 2020 13 0,95.673,3
Feb 07 2020 14 0,106.44,5
Feb 07 2020 15 0,97.409,3
Feb 07 2020 16 0,97.13,2
Feb 07 2020 17 0,99.885,5
Feb 07 2020 18 0,96.804,4
Feb 07 2020 19 0,98.918,4
Feb 07 2020 20 0,105.121,1
Feb 07 2020 22 0,99.508,1
Feb 07 2020 23 0,91.987,6
Feb 08 2020 00 0,94.742,4
Feb 08 2020 01 0,100.877,2
Feb 08 2020 02 0,92.652,1
Feb 08 2020 03 0,98.122,2
Feb 08 2020 05 0,93.071,1
Feb 08 2020 06 0,98.736,2
Feb 08 2020 07 0,92.162,1
Feb 08 2020 08 0,115.219,1
Feb 08 2020 09 0,92.302,1
Feb 08 2020 10 0,93.782,10
Feb 08 2020 11 0,102.371,3
Feb 08 2020 12 0,99.528,6
Feb 08 2020 13 0,99.858,4
Feb 08 2020 15 0,103.981,2
Feb 08 2020 16 0,102.996,3
Feb 08 2020 17 0,101.214,5
Feb 08 2020 18 0,99.843,5
Feb 08 2020 19 0,95.925,4
Feb 08 2020 20 0,96.491,2
Feb 08 2020 21 0,97.213,6
Feb 09 2020 00 0,103.57,1
Feb 09 2020 01 0,87.709,2
Feb 09 2020 03 0,100.623,3
Feb 09 2020 05 0,100.162,2
Feb 09 2020 06 0,94.234,2
Feb 09 2020 07 0,102.518,2
Feb 09 2020 08 0,106.555,1
Feb 09 2020 10 0,96.587,2
Feb 09 2020 11 0,100.759,2
Feb 09 2020 12 0,105.871,2
Feb 09 2020 13 0,101.872,4
Feb 09 2020 14 0,105.177,3
Feb 09 2020 15 0,88.415,2
Feb 09 2020 16 0,102.575,3
Feb 09 2020 17 0,100.26,1
Feb 09 2020 18 0,100.132,6
Feb 09 2020 19 0,88.456,1
Feb 09 2020 20 0,100.918,3
Feb 09 2020 21 0,93.096,4
Feb 09 2020 23 0,100.267,1
Feb 10 2020 01 0,96.649,1
Feb 10 2020 02 0,101.541,1
Feb 10 2020 04 0,91.043,1
Feb 10 2020 06 0,96.833,1
Feb 10 2020 09 0,96.808,1
Feb 10 2020 10 0,98.058,5
Feb 10 2020 11 0,100.498,2
Feb 10 2020 12 0,101.499,4
Feb 10 2020 13 0,96.862,4
Feb 10 2020 14 0,97.474,2
Feb 10 2020 15 0,100.346,2
Feb 10 2020 16 0,94.107,2
Feb 10 2020 17 0,95.517,4
Feb 10 2020 18 0,94.771,4
Feb 10 2020 19 0,99.489,3
Feb 10 2020 20 0,99.283,2
Feb 10 2020 21 0,101.619,2
Feb 10 2020 22 0,101.783,2
Feb 11 2020 01 0,97.383,2
Feb 11 2020 03 0,96.847,2
Feb 11 2020 04 0,92.96,1
Feb 11 2020 05 0,103.091,1
Feb 11 2020 06 0,103.112,3
Feb 11 2020 07 0,98.402,2
Feb 11 2020 08 0,103.742,2
Feb 11 2020 09 0,103.216,1
Feb 11 2020 10 0,102.211,2
Feb 11 2020 11 0,103.1,2
Feb 11 2020 13 0,91.332,2
Feb 11 2020 14 0,90.987,2
Feb 11 2020 15 0,90.799,4
Feb 11 2020 17 0,97.767,3
Feb 11 2020 18 0,91.632,3
Feb 11 2020 19 0,101.611,4
Feb 11 2020 20 0,94.789,4
Feb 11 2020 21 0,101.532,3
Feb 11 2020 22 0,89.47,2
Feb 11 2020 23 0,92.196,2
Feb 12 2020 03 0,98.665,1
Feb 12 2020 04 0,107.604,1
Feb 12 2020 05 0,97.946,1
Feb 12 2020 06 0,97.992,1
Feb 12 2020 07 0,96.052,2
Feb 12 2020 08 0,98.755,1
Feb 12 2020 09 0,98.826,1
Feb 12 2020 10 0,95.293,2
Feb 12 2020 11 0,94.957,3
Feb 12 2020 12 0,101.495,2
Feb 12 2020 13 0,96.272,3
Feb 12 2020 14 0,99.184,6
Feb 12 2020 15 0,103.592,6
Feb 12 2020 16 0,103.362,4
Feb 12 2020 17 0,103.109,1
Feb 12 2020 18 0,108.398,1
Feb 12 2020 19 0,104.154,6
Feb 12 2020 20 0,99.07,6
Feb 12 2020 21 0,101.034,2
Feb 12 2020 22 0,95.309,2
Feb 13 2020 01 0,100.02,3
Feb 13 2020 02 0,104.329,1
Feb 13 2020 04 0,91.228,1
Feb 13 2020 05 0,95.346,1
Feb 13 2020 07 0,103.621,2
Feb 13 2020 09 0,109.726,1
Feb 13 2020 10 0,103.044,3
Feb 13 2020 11 0,103.487,4
Feb 13 2020 12 0,103.724,4
Feb 13 2020 13 0,91.485,1
Feb 13 2020 14 0,105.02,1
Feb 13 2020 15 0,105.497,4
Feb 13 2020 16 0,106.298,5
Feb 13 2020 17 0,92.109,3
Feb 13 2020 18 0,99.516,1
Feb 13 2020 19 0,95.478,4
Feb 13 2020 20 0,104.444,1
Feb 13 2020 21 0,90.904,3
Feb 13 2020 23 0,87.267,1
Feb 14 2020 00 0,97.95,2
Feb 14 2020 01 0,90.624,1
Feb 14 2020 04 0,107.627,1
Feb 14 2020 05 0,94.261,2
Feb 14 2020 06 0,96.987,1
Feb 14 2020 07 0,100.264,4
Feb 14 2020 08 0,90.274,3
Feb 14 2020 09 0,92.685,1
Feb 14 2020 10 0,101.146,1
Feb 14 2020 11 0,101.715,2
Feb 14 2020 12 0,101.807,1
Feb 14 2020 13 0,104.532,5
Feb 14 2020 14 0,102.092,7
Feb 14 2020 15 0,101.025,4
Feb 14 2020 16 0,101.359,4
Feb 14 2020 17 0,106.951,3
Feb 14 2020 18 0,105.47,4
Feb 14 2020 19 0,100.047,2
Feb 14 2020 20 0,95.044,2
Feb 14 2020 21 0,106.605,5
Feb 14 2020 22 0,103.071,1
Feb 14 2020 23 0,105.065,2
Feb 15 2020 00 0,108.464,4
Feb 15 2020 02 0,106.39,3
Feb 15 2020 03 0,107.295,2
Feb 15 2020 05 0,98.96,1
Feb 15 2020 06 0,107.126,2
Feb 15 2020 07 0,108.525,3
Feb 15 2020 08 0,90.344,3
Feb 15 2020 09 0,105.112,2
Feb 15 2020 10 0,108.469,2
Feb 15 2020 11 0,103.449,3
Feb 15 2020 12 0,99.432,4
Feb 15 2020 13 0,104.441,1
Feb 15 2020 14 0,97.66,3
Feb 15 2020 15 0,104.002,7
Feb 15 2020 16 0,101.26,5
Feb 15 2020 17 0,97.658,2
Feb 15 2020 18 0,100.821,4
Feb 15 2020 19 0,99.961,1
Feb 15 2020 20 0,95.937,3
Feb 15 2020 21 0,98.642,1
Feb 15 2020 22 0,98.525,3
Feb 15 2020 23 0,97.5,4
Feb 16 2020 00 0,94.115,2
Feb 16 2020 01 0,96.107,2
Feb 16 2020 03 0,104.655,1
Feb 16 2020 04 0,101.632,2
Feb 16 2020 06 0,1150,1
Feb 16 2020 07 0,102.395,1
Feb 16 2020 08 0,90.86,3
Feb 16 2020 09 0,105.554,2
Feb 16 2020 10 0,94.553,2
Feb 16 2020 11 0,102.122,2
Feb 16 2020 12 0,99.732,3
Feb 16 2020 13 0,98.095,3
Feb 16 2020 14 0,96.663,4
Feb 16 2020 15 0,97.444,6
Feb 16 2020 16 0,95.941,5
Feb 16 2020 17 0,100.036,6
Feb 16 2020 18 0,101.829,4
Feb 16 2020 19 0,98.899,4
Feb 16 2020 20 0,102.126,3
Feb 16 2020 21 0,102.262,2
Feb 16 2020 22 0,105.151,4
Feb 16 2020 23 0,98.933,2
Feb 17 2020 05 0,98.653,1
Feb 17 2020 07 0,100.049,1
Feb 17 2020 08 0,101.688,1
Feb 17 2020 09 0,95.913,2
Feb 17 2020 10 0,103.494,4
Feb 17 2020 11 0,102.269,2
Feb 17 2020 12 0,104.059,2
Feb 17 2020 13 0,92.91,1
